game_version,data_channel,captured_at,id,name,name_en,color,type,rarity,cost,rank,expert_summary,good_when,bad_when,source_timestamp,source_name,source_type,prior_score,confidence,codex_score,picks,win_rate,expert_score,expert_evidence,mechanic_tags,expert_sources
v0.107.1,stable,2026-09-07T12:01:05.113Z,AUTOMATION,自动化,Automation,colorless,能力,罕见,1,S,同版本社区数据给出的基础档位为 S。主要价值是获得 1 点能量；打出当回合缺少直接攻防，短战需要权衡启动损失。,手牌充足但能量限制展开时,短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,96,medium,96,9774,50.4,,0,draw|energy,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SPORE_MIND,孢子心灵,Spore Mind,curse,诅咒,诅咒,1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“无直接战斗效果”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时|已有消耗触发收益或需要战中压缩牌组时,把它当成普通奖励牌与可选卡直接横向比较时|长战需要重复使用它且没有回收手段时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,exhaust,
v0.107.1,stable,2026-09-07T12:01:05.113Z,CLUMSY,笨拙,Clumsy,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“无直接战斗效果”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,,
v0.107.1,stable,2026-09-07T12:01:05.113Z,NORMALITY,凡庸,Normality,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“你在本回合不能打出超过3张牌。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DECAY,腐朽,Decay,curse,诅咒,诅咒,-1,N/A,"缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“在你的回合结束时，如果这张牌在你的[gold]手牌[/gold]中, 你受到2点伤害。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。",通过对应事件、生成效果或特殊规则获得它时|已有自伤触发收益，并且当前生命足以支付代价时,把它当成普通奖励牌与可选卡直接横向比较时|当前生命已接近精英或 Boss 的斩杀线时|牌组无法稳定满足其触发条件时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,self_damage|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,REGRET,悔恨,Regret,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“在你的回合结束时，如果这张牌在你的[gold]手牌[/gold]中，失去相当于[gold]手牌[/gold]数量的生命。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时|已有自伤触发收益，并且当前生命足以支付代价时,把它当成普通奖励牌与可选卡直接横向比较时|当前生命已接近精英或 Boss 的斩杀线时|牌组无法稳定满足其触发条件时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,self_damage|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,ASCENDERS_BANE,进阶之灾,Ascender's Bane,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“无直接战斗效果”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,,
v0.107.1,stable,2026-09-07T12:01:05.113Z,WRITHE,苦恼,Writhe,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“无直接战斗效果”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,innate,
v0.107.1,stable,2026-09-07T12:01:05.113Z,GUILTY,愧疚,Guilty,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“在5场战斗后从你的[gold]牌组[/gold]中移除。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,,
v0.107.1,stable,2026-09-07T12:01:05.113Z,CURSE_OF_THE_BELL,铃铛的诅咒,Curse of the Bell,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“无直接战斗效果”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,,
v0.107.1,stable,2026-09-07T12:01:05.113Z,BAD_LUCK,霉运,Bad Luck,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“在你的回合结束时，如果这张牌在你的手牌中，你失去13点生命。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时|已有自伤触发收益，并且当前生命足以支付代价时,把它当成普通奖励牌与可选卡直接横向比较时|当前生命已接近精英或 Boss 的斩杀线时|牌组无法稳定满足其触发条件时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,self_damage|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,INJURY,受伤,Injury,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“无直接战斗效果”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,,
v0.107.1,stable,2026-09-07T12:01:05.113Z,POOR_SLEEP,睡眠不佳,Poor Sleep,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“无直接战斗效果”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时|需要保留组件等待爆发或防御窗口时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,retain,
v0.107.1,stable,2026-09-07T12:01:05.113Z,GREED,贪婪,Greed,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“无直接战斗效果”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SHAME,羞耻,Shame,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“在你的回合结束时，如果这张牌在你的[gold]手牌[/gold]中，则获得1层[gold]脆弱[/gold]。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时|牌组无法稳定满足其触发条件时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DOUBT,疑虑,Doubt,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“在你的回合结束时，如果这张牌在你的[gold]手牌[/gold]中，获得1层[gold]虚弱[/gold]。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时|敌人关键回合可被虚弱、易伤或降力量缓解时,把它当成普通奖励牌与可选卡直接横向比较时|牌组无法稳定满足其触发条件时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,control|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,FOLLY,愚行,Folly,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“无直接战斗效果”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,innate,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DEBT,债务,Debt,curse,诅咒,诅咒,-1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“在你的回合结束时，如果这张牌在你的[gold]手牌[/gold]中，你失去10[gold]金币[/gold]。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时|牌组无法稳定满足其触发条件时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,ENTHRALLED,执迷,Enthralled,curse,诅咒,诅咒,2,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“如果这张牌在你的[gold]手牌[/gold]中，你必须优先打出这张牌。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时|牌组无法稳定满足其触发条件时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SHADOW_SHIELD,暗影之盾,Shadow Shield,defect,技能,罕见,2,D,同版本社区数据给出的基础档位为 D。主要价值是11 点格挡、生成额外资源。,牌组防御密度不足或需要处理爆发回合时|当前充能球类型和槽位支持该效果时,球槽、集中或目标球类型与它不匹配时,,Spire Codex community data,community-data+synthesis,44,medium,44,14890,34.9,,0,block|generate|orb,
v0.107.1,stable,2026-09-07T12:01:05.113Z,WHITE_NOISE,白噪声,White Noise,defect,技能,罕见,1,C,同版本社区数据给出的基础档位为 C。效果重点是“将一张随机能力牌加入你的[gold]手牌[/gold]。这张牌在本回合内免费打出。”。,已有消耗触发收益或需要战中压缩牌组时,长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,53,medium,53,26958,37.5,,0,exhaust,
v0.107.1,stable,2026-09-07T12:01:05.113Z,TEMPEST,暴风雨,Tempest,defect,技能,罕见,X,C,同版本社区数据给出的基础档位为 C。主要价值是生成额外资源。,当前充能球类型和槽位支持该效果时,球槽、集中或目标球类型与它不匹配时,,Spire Codex community data,community-data+synthesis,52,medium,52,15431,37.3,,0,generate|orb,
v0.107.1,stable,2026-09-07T12:01:05.113Z,BULK_UP,暴涨,Bulk Up,defect,能力,罕见,2,C,同版本社区数据给出的基础档位为 C。主要价值是提供长线成长；打出当回合缺少直接攻防，短战需要权衡启动损失。,即将面对精英、Boss 或其他长战时|当前充能球类型和槽位支持该效果时,当前更需要立即解决走廊战而不是长线成长时|球槽、集中或目标球类型与它不匹配时|短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,63,medium,63,15532,40.6,,0,scaling|strength|orb,
v0.107.1,stable,2026-09-07T12:01:05.113Z,COMPILE_DRIVER,编译冲击,Compile Driver,defect,攻击,普通,1,C,同版本社区数据给出的基础档位为 C。主要价值是7 点总伤害。,当前充能球类型和槽位支持该效果时,球槽、集中或目标球类型与它不匹配时,,Spire Codex community data,community-data+synthesis,53,medium,53,13760,37.7,,0,damage|draw|orb,
v0.107.1,stable,2026-09-07T12:01:05.113Z,HAILSTORM,冰雹风暴,Hailstorm,defect,能力,罕见,1,D,同版本社区数据给出的基础档位为 D。主要价值是覆盖多目标；收益依赖触发条件，条件不成立时容易成为低效抽牌。,即将面对多目标战斗或召唤型敌人时|当前充能球类型和槽位支持该效果时,牌组无法稳定满足其触发条件时|球槽、集中或目标球类型与它不匹配时|短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,48,medium,48,15986,36.1,,0,aoe|orb|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,GLACIER,冰川,Glacier,defect,技能,罕见,2,C,同版本社区数据给出的基础档位为 C。主要价值是6 点格挡、生成额外资源。,当前充能球类型和槽位支持该效果时,球槽、集中或目标球类型与它不匹配时,,Spire Codex community data,community-data+synthesis,53,medium,53,20621,37.5,,0,block|generate|orb,
v0.107.1,stable,2026-09-07T12:01:05.113Z,CHILL,冰寒,Chill,defect,技能,罕见,0,C,同版本社区数据给出的基础档位为 C。主要价值是生成额外资源。,已有消耗触发收益或需要战中压缩牌组时|当前充能球类型和槽位支持该效果时|需要低成本提升当回合行动密度时,长战需要重复使用它且没有回收手段时|球槽、集中或目标球类型与它不匹配时,,Spire Codex community data,community-data+synthesis,55,medium,55,18242,38.2,,0,exhaust|generate|orb,
v0.107.1,stable,2026-09-07T12:01:05.113Z,ICE_LANCE,冰之长枪,Ice Lance,defect,攻击,稀有,3,B,同版本社区数据给出的基础档位为 B。主要价值是19 点总伤害、生成额外资源；费用较高，必须确认当前能量和启动速度能够承受。,第一章或当前牌组缺少前置伤害时|当前充能球类型和槽位支持该效果时,基础能量不足且没有减费、回能或保留支持时|球槽、集中或目标球类型与它不匹配时,,Spire Codex community data,community-data+synthesis,69,medium,69,9027,42.5,,0,damage|generate|orb,
v0.107.1,stable,2026-09-07T12:01:05.113Z,GLASSWORK,玻璃工艺,Glasswork,defect,技能,罕见,1,D,同版本社区数据给出的基础档位为 D。主要价值是5 点格挡、生成额外资源。,当前充能球类型和槽位支持该效果时,球槽、集中或目标球类型与它不匹配时,,Spire Codex community data,community-data+synthesis,37,medium,37,12935,32.6,,0,block|generate|orb,
